Time_s,X,Y,Z,Pressure_Pa
3.5,0.17500001,0.05,0.62500006,-1850.5350913358325
3.5,0.22500001,0.05,0.62500006,-1924.0883257951632
3.5,0.275,0.05,0.62500006,-2015.4260550300755
3.5,0.325,0.05,0.62500006,-2124.1471785484064
3.5,0.375,0.05,0.62500006,-2249.771828599742
3.5,0.425,0.05,0.62500006,-2391.7422077501205
3.5,0.47500002,0.05,0.62500006,-2549.423647430871
3.5,0.525,0.05,0.62500006,-2722.1059661642016
3.5,0.57500005,0.05,0.62500006,-2909.005237878204
3.5,0.625,0.05,0.62500006,-3109.266111185263
3.5,0.67499995,0.05,0.62500006,-3321.9648444628406
3.5,0.725,0.05,0.62500006,-3546.113231318416
3.5,0.77500004,0.05,0.62500006,-3780.663580581222
3.5,0.825,0.05,0.62500006,-4024.514879156598
3.5,0.875,0.05,0.62500006,-4276.520203270361
3.5,0.92499995,0.05,0.62500006,-4535.495357767027
3.5,0.97499996,0.05,0.62500006,-4800.228621913442
3.5,0.025,0.05,0.67499995,-1739.3988402985178
3.5,0.075,0.05,0.67499995,-1757.9888148041791
3.5,0.125,0.05,0.67499995,-1795.0880180891027
3.5,0.17500001,0.05,0.67499995,-1850.535091335832
3.5,0.22500001,0.05,0.67499995,-1924.0883257951632
3.5,0.275,0.05,0.67499995,-2015.426055030076
3.5,0.325,0.05,0.67499995,-2124.1471785484064
3.5,0.375,0.05,0.67499995,-2249.7718285997425
3.5,0.425,0.05,0.67499995,-2391.7422077501205
3.5,0.47500002,0.05,0.67499995,-2549.423647430871
3.5,0.525,0.05,0.67499995,-2722.1059661642016
3.5,0.57500005,0.05,0.67499995,-2909.005237878204
3.5,0.625,0.05,0.67499995,-3109.266111185263
3.5,0.67499995,0.05,0.67499995,-3321.9648444628406
3.5,0.725,0.05,0.67499995,-3546.113231318416
3.5,0.77500004,0.05,0.67499995,-3780.663580581222
3.5,0.825,0.05,0.67499995,-4024.514879156598
3.5,0.875,0.05,0.67499995,-4276.520203270361
3.5,0.92499995,0.05,0.67499995,-4535.495357767027
3.5,0.97499996,0.05,0.67499995,-4800.228621913442
3.5,0.025,0.05,0.725,-1739.3988402985178
3.5,0.075,0.05,0.725,-1757.9888148041791
3.5,0.125,0.05,0.725,-1795.0880180891027
3.5,0.17500001,0.05,0.725,-1850.535091335832
3.5,0.22500001,0.05,0.725,-1924.0883257951632
3.5,0.275,0.05,0.725,-2015.426055030076
3.5,0.325,0.05,0.725,-2124.147178548407
3.5,0.375,0.05,0.725,-2249.771828599742
3.5,0.425,0.05,0.725,-2391.7422077501205
3.5,0.47500002,0.05,0.725,-2549.4236474308714
3.5,0.525,0.05,0.725,-2722.1059661642016
3.5,0.57500005,0.05,0.725,-2909.005237878204
3.5,0.625,0.05,0.725,-3109.266111185263
3.5,0.67499995,0.05,0.725,-3321.9648444628406
3.5,0.725,0.05,0.725,-3546.113231318416
3.5,0.77500004,0.05,0.725,-3780.663580581222
3.5,0.825,0.05,0.725,-4024.514879156598
3.5,0.875,0.05,0.725,-4276.520203270361
3.5,0.92499995,0.05,0.725,-4535.495357767027
3.5,0.97499996,0.05,0.725,-4800.228621913442
3.5,0.025,0.05,0.77500004,-1739.3988402985178
3.5,0.075,0.05,0.77500004,-1757.9888148041796
3.5,0.125,0.05,0.77500004,-1795.0880180891022
3.5,0.17500001,0.05,0.77500004,-1850.535091335832
3.5,0.22500001,0.05,0.77500004,-1924.0883257951632
3.5,0.275,0.05,0.77500004,-2015.426055030076
3.5,0.325,0.05,0.77500004,-2124.147178548407
3.5,0.375,0.05,0.77500004,-2249.771828599742
3.5,0.425,0.05,0.77500004,-2391.7422077501205
3.5,0.47500002,0.05,0.77500004,-2549.423647430871
3.5,0.525,0.05,0.77500004,-2722.1059661642016
3.5,0.57500005,0.05,0.77500004,-2909.005237878204
3.5,0.625,0.05,0.77500004,-3109.266111185263
3.5,0.67499995,0.05,0.77500004,-3321.9648444628406
3.5,0.725,0.05,0.77500004,-3546.113231318416
3.5,0.77500004,0.05,0.77500004,-3780.663580581222
3.5,0.825,0.05,0.77500004,-4024.514879156598
3.5,0.875,0.05,0.77500004,-4276.520203270361
3.5,0.92499995,0.05,0.77500004,-4535.495357767027
3.5,0.97499996,0.05,0.77500004,-4800.228621913442
3.5,0.025,0.05,0.825,-1739.3988402985178
3.5,0.075,0.05,0.825,-1757.9888148041791
3.5,0.125,0.05,0.825,-1795.0880180891027
3.5,0.17500001,0.05,0.825,-1850.535091335832
3.5,0.22500001,0.05,0.825,-1924.0883257951632
3.5,0.275,0.05,0.825,-2015.426055030076
3.5,0.325,0.05,0.825,-2124.147178548407
3.5,0.375,0.05,0.825,-2249.7718285997425
3.5,0.425,0.05,0.825,-2391.7422077501205
3.5,0.47500002,0.05,0.825,-2549.4236474308714
3.5,0.525,0.05,0.825,-2722.1059661642016
3.5,0.57500005,0.05,0.825,-2909.005237878204
3.5,0.625,0.05,0.825,-3109.266111185263
3.5,0.67499995,0.05,0.825,-3321.9648444628406
3.5,0.725,0.05,0.825,-3546.113231318416
3.5,0.77500004,0.05,0.825,-3780.663580581222
3.5,0.825,0.05,0.825,-4024.514879156598
3.5,0.875,0.05,0.825,-4276.520203270361
3.5,0.92499995,0.05,0.825,-4535.495357767027
3.5,0.97499996,0.05,0.825,-4800.228621913442
3.5,0.025,0.05,0.87500006,-1739.3988402985178
3.5,0.075,0.05,0.87500006,-1757.9888148041796
3.5,0.125,0.05,0.87500006,-1795.0880180891027
3.5,0.17500001,0.05,0.87500006,-1850.5350913358325
3.5,0.22500001,0.05,0.87500006,-1924.0883257951627
3.5,0.275,0.05,0.87500006,-2015.426055030076
3.5,0.325,0.05,0.87500006,-2124.147178548407
3.5,0.375,0.05,0.87500006,-2249.7718285997425
3.5,0.425,0.05,0.87500006,-2391.7422077501205
3.5,0.47500002,0.05,0.87500006,-2549.423647430871
3.5,0.525,0.05,0.87500006,-2722.1059661642016
3.5,0.57500005,0.05,0.87500006,-2909.005237878204
3.5,0.625,0.05,0.87500006,-3109.266111185263
3.5,0.67499995,0.05,0.87500006,-3321.9648444628406
3.5,0.725,0.05,0.87500006,-3546.113231318416
3.5,0.77500004,0.05,0.87500006,-3780.663580581222
3.5,0.825,0.05,0.87500006,-4024.514879156598
3.5,0.875,0.05,0.87500006,-4276.520203270361
3.5,0.92499995,0.05,0.87500006,-4535.495357767027
3.5,0.97499996,0.05,0.87500006,-4800.228621913442
3.5,0.025,0.05,0.9249999,-1739.3988402985178
3.5,0.075,0.05,0.9249999,-1757.9888148041791
3.5,0.125,0.05,0.9249999,-1795.0880180891027
3.5,0.17500001,0.05,0.9249999,-1850.5350913358325
3.5,0.22500001,0.05,0.9249999,-1924.0883257951632
3.5,0.275,0.05,0.9249999,-2015.426055030076
3.5,0.325,0.05,0.9249999,-2124.147178548407
3.5,0.375,0.05,0.9249999,-2249.771828599742
3.5,0.425,0.05,0.9249999,-2391.7422077501205
3.5,0.47500002,0.05,0.9249999,-2549.423647430871
3.5,0.525,0.05,0.9249999,-2722.1059661642016
3.5,0.57500005,0.05,0.9249999,-2909.005237878204
3.5,0.625,0.05,0.9249999,-3109.266111185263
3.5,0.67499995,0.05,0.9249999,-3321.9648444628406
3.5,0.725,0.05,0.9249999,-3546.113231318416
3.5,0.77500004,0.05,0.9249999,-3780.663580581222
3.5,0.825,0.05,0.9249999,-4024.514879156598
3.5,0.875,0.05,0.9249999,-4276.520203270361
3.5,0.92499995,0.05,0.9249999,-4535.495357767027
3.5,0.97499996,0.05,0.9249999,-4800.228621913442
3.5,0.025,0.05,0.975,-1739.3988402985178
3.5,0.075,0.05,0.975,-1757.9888148041796
3.5,0.125,0.05,0.975,-1795.0880180891027
3.5,0.17500001,0.05,0.975,-1850.5350913358325
3.5,0.22500001,0.05,0.975,-1924.0883257951632
3.5,0.275,0.05,0.975,-2015.426055030076
3.5,0.325,0.05,0.975,-2124.147178548407
3.5,0.375,0.05,0.975,-2249.771828599742
3.5,0.425,0.05,0.975,-2391.7422077501205
3.5,0.47500002,0.05,0.975,-2549.423647430871
3.5,0.525,0.05,0.975,-2722.1059661642016
3.5,0.57500005,0.05,0.975,-2909.005237878204
3.5,0.625,0.05,0.975,-3109.266111185263
3.5,0.67499995,0.05,0.975,-3321.9648444628406
3.5,0.725,0.05,0.975,-3546.113231318416
3.5,0.77500004,0.05,0.975,-3780.663580581222
3.5,0.825,0.05,0.975,-4024.514879156598
3.5,0.875,0.05,0.975,-4276.520203270361
3.5,0.92499995,0.05,0.975,-4535.495357767027
3.5,0.97499996,0.05,0.975,-4800.228621913442
4.0,0.025,0.05,0.025,-2061.760687100625
4.0,0.075,0.05,0.025,-2078.502527845605
4.0,0.125,0.05,0.025,-2111.910371395159
4.0,0.17500001,0.05,0.025,-2161.8328372463966
4.0,0.22500001,0.05,0.025,-2228.04359933055
4.0,0.275,0.05,0.025,-2310.2422974841243
4.0,0.325,0.05,0.025,-2408.0557817037156
4.0,0.375,0.05,0.025,-2521.039711912317
4.0,0.425,0.05,0.025,-2648.680539222953
4.0,0.47500002,0.05,0.025,-2790.3978961948837
4.0,0.525,0.05,0.025,-2945.5474228398266
4.0,0.57500005,0.05,0.025,-3113.424052628312
4.0,0.625,0.05,0.025,-3293.2657771360555
4.0,0.67499995,0.05,0.025,-3484.2579006635024
4.0,0.725,0.05,0.025,-3685.53778588035
4.0,0.77500004,0.05,0.025,-3896.2000798464787
4.0,0.825,0.05,0.025,-4115.302396164953
4.0,0.875,0.05,0.025,-4341.87141507754
4.0,0.92499995,0.05,0.025,-4574.909349109409
4.0,0.97499996,0.05,0.025,-4813.4007087331165
4.0,0.025,0.05,0.075,-2061.760687100625
4.0,0.075,0.05,0.075,-2078.502527845605
4.0,0.125,0.05,0.075,-2111.910371395159
4.0,0.17500001,0.05,0.075,-2161.8328372463966
4.0,0.22500001,0.05,0.075,-2228.04359933055
4.0,0.275,0.05,0.075,-2310.242297484124
4.0,0.325,0.05,0.075,-2408.0557817037156
4.0,0.375,0.05,0.075,-2521.039711912317
4.0,0.425,0.05,0.075,-2648.680539222953
4.0,0.47500002,0.05,0.075,-2790.3978961948837
4.0,0.525,0.05,0.075,-2945.5474228398266
4.0,0.57500005,0.05,0.075,-3113.424052628312
4.0,0.625,0.05,0.075,-3293.2657771360555
4.0,0.67499995,0.05,0.075,-3484.2579006635024
4.0,0.725,0.05,0.075,-3685.53778588035
4.0,0.77500004,0.05,0.075,-3896.2000798464787
4.0,0.825,0.05,0.075,-4115.302396164953
4.0,0.875,0.05,0.075,-4341.871415077541
4.0,0.92499995,0.05,0.075,-4574.909349109409
4.0,0.97499996,0.05,0.075,-4813.4007087331165
4.0,0.025,0.05,0.125,-2061.760687100625
4.0,0.075,0.05,0.125,-2078.502527845605
4.0,0.125,0.05,0.125,-2111.9103713951586
4.0,0.17500001,0.05,0.125,-2161.832837246397
4.0,0.22500001,0.05,0.125,-2228.04359933055
4.0,0.275,0.05,0.125,-2310.242297484124
4.0,0.325,0.05,0.125,-2408.0557817037156
4.0,0.375,0.05,0.125,-2521.039711912317
4.0,0.425,0.05,0.125,-2648.680539222953
4.0,0.47500002,0.05,0.125,-2790.3978961948837
4.0,0.525,0.05,0.125,-2945.5474228398266
4.0,0.57500005,0.05,0.125,-3113.424052628312
4.0,0.625,0.05,0.125,-3293.2657771360555
4.0,0.67499995,0.05,0.125,-3484.2579006635024
4.0,0.725,0.05,0.125,-3685.53778588035
4.0,0.77500004,0.05,0.125,-3896.2000798464787
4.0,0.825,0.05,0.125,-4115.302396164953
4.0,0.875,0.05,0.125,-4341.87141507754
4.0,0.92499995,0.05,0.125,-4574.909349109409
4.0,0.97499996,0.05,0.125,-4813.4007087331165
4.0,0.025,0.05,0.17500001,-2061.760687100625
4.0,0.075,0.05,0.17500001,-2078.5025278456055
4.0,0.125,0.05,0.17500001,-2111.9103713951586
4.0,0.17500001,0.05,0.17500001,-2161.8328372463966
4.0,0.22500001,0.05,0.17500001,-2228.04359933055
4.0,0.275,0.05,0.17500001,-2310.2422974841243
4.0,0.325,0.05,0.17500001,-2408.0557817037156
4.0,0.375,0.05,0.17500001,-2521.0397119123177
4.0,0.425,0.05,0.17500001,-2648.680539222953
4.0,0.47500002,0.05,0.17500001,-2790.3978961948837
4.0,0.525,0.05,0.17500001,-2945.5474228398266
4.0,0.57500005,0.05,0.17500001,-3113.424052628312
4.0,0.625,0.05,0.17500001,-3293.2657771360555
4.0,0.67499995,0.05,0.17500001,-3484.2579006635024
4.0,0.725,0.05,0.17500001,-3685.5377858803504
4.0,0.77500004,0.05,0.17500001,-3896.2000798464787
4.0,0.825,0.05,0.17500001,-4115.302396164953
4.0,0.875,0.05,0.17500001,-4341.871415077541
4.0,0.92499995,0.05,0.17500001,-4574.909349109409
4.0,0.97499996,0.05,0.17500001,-4813.4007087331165
4.0,0.025,0.05,0.225,-2061.760687100625
4.0,0.075,0.05,0.225,-2078.502527845605
4.0,0.125,0.05,0.225,-2111.9103713951586
4.0,0.17500001,0.05,0.225,-2161.8328372463966
4.0,0.22500001,0.05,0.225,-2228.04359933055
4.0,0.275,0.05,0.225,-2310.2422974841243
4.0,0.325,0.05,0.225,-2408.0557817037156
4.0,0.375,0.05,0.225,-2521.0397119123177
4.0,0.425,0.05,0.225,-2648.680539222953
4.0,0.47500002,0.05,0.225,-2790.3978961948837
4.0,0.525,0.05,0.225,-2945.5474228398266
4.0,0.57500005,0.05,0.225,-3113.424052628312
4.0,0.625,0.05,0.225,-3293.2657771360555
4.0,0.67499995,0.05,0.225,-3484.2579006635024
4.0,0.725,0.05,0.225,-3685.53778588035
4.0,0.77500004,0.05,0.225,-3896.2000798464787
4.0,0.825,0.05,0.225,-4115.302396164953
4.0,0.875,0.05,0.225,-4341.87141507754
4.0,0.92499995,0.05,0.225,-4574.909349109409
4.0,0.97499996,0.05,0.225,-4813.4007087331165
4.0,0.025,0.05,0.27499998,-2061.760687100625
4.0,0.075,0.05,0.27499998,-2078.5025278456055
4.0,0.125,0.05,0.27499998,-2111.910371395159
4.0,0.17500001,0.05,0.27499998,-2161.8328372463966
4.0,0.22500001,0.05,0.27499998,-2228.04359933055
4.0,0.275,0.05,0.27499998,-2310.242297484124
4.0,0.325,0.05,0.27499998,-2408.0557817037156
4.0,0.375,0.05,0.27499998,-2521.039711912317
4.0,0.425,0.05,0.27499998,-2648.680539222953
4.0,0.47500002,0.05,0.27499998,-2790.3978961948837
4.0,0.525,0.05,0.27499998,-2945.5474228398266
4.0,0.57500005,0.05,0.27499998,-3113.424052628312
4.0,0.625,0.05,0.27499998,-3293.2657771360555
4.0,0.67499995,0.05,0.27499998,-3484.2579006635024
4.0,0.725,0.05,0.27499998,-3685.5377858803504
4.0,0.77500004,0.05,0.27499998,-3896.2000798464787
4.0,0.825,0.05,0.27499998,-4115.302396164953
4.0,0.875,0.05,0.27499998,-4341.871415077541
4.0,0.92499995,0.05,0.27499998,-4574.909349109409
4.0,0.97499996,0.05,0.27499998,-4813.4007087331165
4.0,0.025,0.05,0.325,-2061.760687100625
4.0,0.075,0.05,0.325,-2078.5025278456055
4.0,0.125,0.05,0.325,-2111.9103713951586
4.0,0.17500001,0.05,0.325,-2161.8328372463966
4.0,0.22500001,0.05,0.325,-2228.04359933055
4.0,0.275,0.05,0.325,-2310.242297484124
4.0,0.325,0.05,0.325,-2408.0557817037156
4.0,0.375,0.05,0.325,-2521.0397119123177
4.0,0.425,0.05,0.325,-2648.680539222953
4.0,0.47500002,0.05,0.325,-2790.3978961948837
4.0,0.525,0.05,0.325,-2945.5474228398266
4.0,0.57500005,0.05,0.325,-3113.424052628312
4.0,0.625,0.05,0.325,-3293.2657771360555
4.0,0.67499995,0.05,0.325,-3484.2579006635024
4.0,0.725,0.05,0.325,-3685.53778588035
4.0,0.77500004,0.05,0.325,-3896.2000798464787
4.0,0.825,0.05,0.325,-4115.302396164953
4.0,0.875,0.05,0.325,-4341.871415077541
4.0,0.92499995,0.05,0.325,-4574.909349109409
4.0,0.97499996,0.05,0.325,-4813.4007087331165
4.0,0.025,0.05,0.37500003,-2061.760687100625
4.0,0.075,0.05,0.37500003,-2078.502527845605
4.0,0.125,0.05,0.37500003,-2111.9103713951586
4.0,0.17500001,0.05,0.37500003,-2161.8328372463966
4.0,0.22500001,0.05,0.37500003,-2228.04359933055
4.0,0.275,0.05,0.37500003,-2310.2422974841243
4.0,0.325,0.05,0.37500003,-2408.0557817037156
4.0,0.375,0.05,0.37500003,-2521.0397119123177
4.0,0.425,0.05,0.37500003,-2648.680539222953
4.0,0.47500002,0.05,0.37500003,-2790.3978961948837
4.0,0.525,0.05,0.37500003,-2945.5474228398266
4.0,0.57500005,0.05,0.37500003,-3113.424052628312
4.0,0.625,0.05,0.37500003,-3293.2657771360555
4.0,0.67499995,0.05,0.37500003,-3484.2579006635024
4.0,0.725,0.05,0.37500003,-3685.5377858803504
4.0,0.77500004,0.05,0.37500003,-3896.2000798464787
4.0,0.825,0.05,0.37500003,-4115.302396164953
4.0,0.875,0.05,0.37500003,-4341.871415077541
4.0,0.92499995,0.05,0.37500003,-4574.909349109409
4.0,0.97499996,0.05,0.37500003,-4813.4007087331165
4.0,0.025,0.05,0.425,-2061.760687100625
4.0,0.075,0.05,0.425,-2078.502527845605
4.0,0.125,0.05,0.425,-2111.910371395159
4.0,0.17500001,0.05,0.425,-2161.832837246397
4.0,0.22500001,0.05,0.425,-2228.04359933055
4.0,0.275,0.05,0.425,-2310.2422974841243
4.0,0.325,0.05,0.425,-2408.0557817037156
4.0,0.375,0.05,0.425,-2521.0397119123177
4.0,0.425,0.05,0.425,-2648.680539222953
4.0,0.47500002,0.05,0.425,-2790.3978961948837
4.0,0.525,0.05,0.425,-2945.5474228398266
4.0,0.57500005,0.05,0.425,-3113.424052628312
4.0,0.625,0.05,0.425,-3293.2657771360555
4.0,0.67499995,0.05,0.425,-3484.2579006635024
4.0,0.725,0.05,0.425,-3685.5377858803495
4.0,0.77500004,0.05,0.425,-3896.2000798464787
4.0,0.825,0.05,0.425,-4115.302396164953
4.0,0.875,0.05,0.425,-4341.87141507754
4.0,0.92499995,0.05,0.425,-4574.909349109409
4.0,0.97499996,0.05,0.425,-4813.4007087331165
4.0,0.025,0.05,0.475,-2061.760687100625
4.0,0.075,0.05,0.475,-2078.502527845605
4.0,0.125,0.05,0.475,-2111.910371395159
4.0,0.17500001,0.05,0.475,-2161.8328372463966
4.0,0.22500001,0.05,0.475,-2228.04359933055
4.0,0.275,0.05,0.475,-2310.242297484124
4.0,0.325,0.05,0.475,-2408.0557817037156
4.0,0.375,0.05,0.475,-2521.0397119123177
4.0,0.425,0.05,0.475,-2648.680539222953
4.0,0.47500002,0.05,0.475,-2790.3978961948837
4.0,0.525,0.05,0.475,-2945.5474228398266
4.0,0.57500005,0.05,0.475,-3113.424052628312
4.0,0.625,0.05,0.475,-3293.2657771360555
4.0,0.67499995,0.05,0.475,-3484.2579006635024
4.0,0.725,0.05,0.475,-3685.5377858803504
4.0,0.77500004,0.05,0.475,-3896.2000798464787
4.0,0.825,0.05,0.475,-4115.302396164953
4.0,0.875,0.05,0.475,-4341.871415077541
4.0,0.92499995,0.05,0.475,-4574.909349109409
4.0,0.97499996,0.05,0.475,-4813.4007087331165
4.0,0.025,0.05,0.525,-2061.760687100625
4.0,0.075,0.05,0.525,-2078.502527845605
4.0,0.125,0.05,0.525,-2111.910371395159
4.0,0.17500001,0.05,0.525,-2161.832837246397
4.0,0.22500001,0.05,0.525,-2228.04359933055
4.0,0.275,0.05,0.525,-2310.2422974841243
4.0,0.325,0.05,0.525,-2408.0557817037156
4.0,0.375,0.05,0.525,-2521.0397119123177
4.0,0.425,0.05,0.525,-2648.680539222953
4.0,0.47500002,0.05,0.525,-2790.3978961948837
4.0,0.525,0.05,0.525,-2945.5474228398266
4.0,0.57500005,0.05,0.525,-3113.424052628312
4.0,0.625,0.05,0.525,-3293.2657771360555
4.0,0.67499995,0.05,0.525,-3484.2579006635024
4.0,0.725,0.05,0.525,-3685.53778588035
4.0,0.77500004,0.05,0.525,-3896.2000798464787
4.0,0.825,0.05,0.525,-4115.302396164953
4.0,0.875,0.05,0.525,-4341.87141507754
4.0,0.92499995,0.05,0.525,-4574.909349109409
4.0,0.97499996,0.05,0.525,-4813.4007087331165
4.0,0.025,0.05,0.575,-2061.760687100625
4.0,0.075,0.05,0.575,-2078.5025278456055
4.0,0.125,0.05,0.575,-2111.9103713951586
4.0,0.17500001,0.05,0.575,-2161.832837246397
4.0,0.22500001,0.05,0.575,-2228.04359933055
4.0,0.275,0.05,0.575,-2310.2422974841243
4.0,0.325,0.05,0.575,-2408.0557817037156
4.0,0.375,0.05,0.575,-2521.039711912317
4.0,0.425,0.05,0.575,-2648.680539222953
4.0,0.47500002,0.05,0.575,-2790.3978961948837
4.0,0.525,0.05,0.575,-2945.5474228398266
4.0,0.57500005,0.05,0.575,-3113.424052628312
4.0,0.625,0.05,0.575,-3293.2657771360555
4.0,0.67499995,0.05,0.575,-3484.2579006635024
4.0,0.725,0.05,0.575,-3685.5377858803504
4.0,0.77500004,0.05,0.575,-3896.2000798464787
4.0,0.825,0.05,0.575,-4115.302396164953
4.0,0.875,0.05,0.575,-4341.87141507754
4.0,0.92499995,0.05,0.575,-4574.909349109409
4.0,0.97499996,0.05,0.575,-4813.4007087331165
4.0,0.025,0.05,0.62500006,-2061.760687100625
4.0,0.075,0.05,0.62500006,-2078.5025278456055
4.0,0.125,0.05,0.62500006,-2111.910371395159
4.0,0.17500001,0.05,0.62500006,-2161.832837246397
4.0,0.22500001,0.05,0.62500006,-2228.04359933055
4.0,0.275,0.05,0.62500006,-2310.2422974841243
4.0,0.325,0.05,0.62500006,-2408.0557817037156
4.0,0.375,0.05,0.62500006,-2521.039711912317
4.0,0.425,0.05,0.62500006,-2648.680539222953
4.0,0.47500002,0.05,0.62500006,-2790.3978961948837
4.0,0.525,0.05,0.62500006,-2945.5474228398266
4.0,0.57500005,0.05,0.62500006,-3113.424052628312
4.0,0.625,0.05,0.62500006,-3293.2657771360555
4.0,0.67499995,0.05,0.62500006,-3484.2579006635024
4.0,0.725,0.05,0.62500006,-3685.5377858803504
4.0,0.77500004,0.05,0.62500006,-3896.2000798464787
4.0,0.825,0.05,0.62500006,-4115.302396164953
4.0,0.875,0.05,0.62500006,-4341.871415077541
4.0,0.92499995,0.05,0.62500006,-4574.909349109409
4.0,0.97499996,0.05,0.62500006,-4813.4007087331165
4.0,0.025,0.05,0.67499995,-2061.7606871006255
4.0,0.075,0.05,0.67499995,-2078.502527845605
4.0,0.125,0.05,0.67499995,-2111.910371395159
4.0,0.17500001,0.05,0.67499995,-2161.832837246397
4.0,0.22500001,0.05,0.67499995,-2228.04359933055
4.0,0.275,0.05,0.67499995,-2310.2422974841243
4.0,0.325,0.05,0.67499995,-2408.0557817037156
4.0,0.375,0.05,0.67499995,-2521.039711912317
4.0,0.425,0.05,0.67499995,-2648.680539222953
4.0,0.47500002,0.05,0.67499995,-2790.3978961948837
4.0,0.525,0.05,0.67499995,-2945.5474228398266
4.0,0.57500005,0.05,0.67499995,-3113.424052628312
4.0,0.625,0.05,0.67499995,-3293.2657771360555
4.0,0.67499995,0.05,0.67499995,-3484.2579006635024
4.0,0.725,0.05,0.67499995,-3685.53778588035
4.0,0.77500004,0.05,0.67499995,-3896.2000798464787
4.0,0.825,0.05,0.67499995,-4115.302396164953
4.0,0.875,0.05,0.67499995,-4341.87141507754
4.0,0.92499995,0.05,0.67499995,-4574.909349109409
4.0,0.97499996,0.05,0.67499995,-4813.4007087331165
4.0,0.025,0.05,0.725,-2061.7606871006255
4.0,0.075,0.05,0.725,-2078.502527845605
4.0,0.125,0.05,0.725,-2111.910371395159
4.0,0.17500001,0.05,0.725,-2161.832837246397
4.0,0.22500001,0.05,0.725,-2228.04359933055
4.0,0.275,0.05,0.725,-2310.2422974841243
4.0,0.325,0.05,0.725,-2408.0557817037156
4.0,0.375,0.05,0.725,-2521.0397119123177
4.0,0.425,0.05,0.725,-2648.6805392229526
4.0,0.47500002,0.05,0.725,-2790.3978961948837
4.0,0.525,0.05,0.725,-2945.5474228398266
4.0,0.57500005,0.05,0.725,-3113.424052628312
4.0,0.625,0.05,0.725,-3293.2657771360555
4.0,0.67499995,0.05,0.725,-3484.2579006635024
4.0,0.725,0.05,0.725,-3685.53778588035
4.0,0.77500004,0.05,0.725,-3896.2000798464787
4.0,0.825,0.05,0.725,-4115.302396164953
4.0,0.875,0.05,0.725,-4341.871415077541
4.0,0.92499995,0.05,0.725,-4574.909349109409
4.0,0.97499996,0.05,0.725,-4813.4007087331165
4.0,0.025,0.05,0.77500004,-2061.760687100625
4.0,0.075,0.05,0.77500004,-2078.5025278456055
4.0,0.125,0.05,0.77500004,-2111.910371395159
4.0,0.17500001,0.05,0.77500004,-2161.832837246397
4.0,0.22500001,0.05,0.77500004,-2228.04359933055
4.0,0.275,0.05,0.77500004,-2310.2422974841243
4.0,0.325,0.05,0.77500004,-2408.0557817037156
4.0,0.375,0.05,0.77500004,-2521.0397119123177
4.0,0.425,0.05,0.77500004,-2648.680539222953
4.0,0.47500002,0.05,0.77500004,-2790.3978961948837
4.0,0.525,0.05,0.77500004,-2945.5474228398266
4.0,0.57500005,0.05,0.77500004,-3113.424052628312
4.0,0.625,0.05,0.77500004,-3293.2657771360555
4.0,0.67499995,0.05,0.77500004,-3484.2579006635024
4.0,0.725,0.05,0.77500004,-3685.5377858803504
4.0,0.77500004,0.05,0.77500004,-3896.2000798464787
4.0,0.825,0.05,0.77500004,-4115.302396164953
